,month,town,resale_price
49403,2019-06-01,ANG MO KIO,350000
49404,2019-06-01,ANG MO KIO,375000
49405,2019-06-01,ANG MO KIO,378000
49406,2019-06-01,ANG MO KIO,380000
49407,2019-06-01,ANG MO KIO,385000
49408,2019-06-01,ANG MO KIO,410000
49409,2019-06-01,ANG MO KIO,410000
49410,2019-06-01,ANG MO KIO,415000
49411,2019-06-01,ANG MO KIO,415000
49412,2019-06-01,ANG MO KIO,418000
49413,2019-06-01,ANG MO KIO,420000
49414,2019-06-01,ANG MO KIO,425000
49415,2019-06-01,ANG MO KIO,430000
49416,2019-06-01,ANG MO KIO,535000
49417,2019-06-01,ANG MO KIO,580000
49418,2019-06-01,ANG MO KIO,583000
49419,2019-06-01,ANG MO KIO,640000
49420,2019-06-01,ANG MO KIO,440000
49421,2019-06-01,ANG MO KIO,480000
49422,2019-06-01,ANG MO KIO,520000
49423,2019-06-01,ANG MO KIO,565000
49424,2019-06-01,ANG MO KIO,568000
49425,2019-06-01,ANG MO KIO,570000
49426,2019-06-01,ANG MO KIO,580000
49427,2019-06-01,ANG MO KIO,800000
51197,2019-07-01,ANG MO KIO,206000
51198,2019-07-01,ANG MO KIO,218000
51199,2019-07-01,ANG MO KIO,238000
51200,2019-07-01,ANG MO KIO,240000
51201,2019-07-01,ANG MO KIO,245000
51202,2019-07-01,ANG MO KIO,245800
51203,2019-07-01,ANG MO KIO,248000
51204,2019-07-01,ANG MO KIO,251000
51205,2019-07-01,ANG MO KIO,255000
51206,2019-07-01,ANG MO KIO,255000
51207,2019-07-01,ANG MO KIO,255000
51208,2019-07-01,ANG MO KIO,255000
51209,2019-07-01,ANG MO KIO,255000
51210,2019-07-01,ANG MO KIO,260000
51211,2019-07-01,ANG MO KIO,260000
51212,2019-07-01,ANG MO KIO,262000
51213,2019-07-01,ANG MO KIO,263000
51214,2019-07-01,ANG MO KIO,265000
51215,2019-07-01,ANG MO KIO,268000
51216,2019-07-01,ANG MO KIO,270000
51217,2019-07-01,ANG MO KIO,270000
51218,2019-07-01,ANG MO KIO,270000
51219,2019-07-01,ANG MO KIO,275000
51220,2019-07-01,ANG MO KIO,275000
51221,2019-07-01,ANG MO KIO,275000
51222,2019-07-01,ANG MO KIO,275000
51223,2019-07-01,ANG MO KIO,276000
51224,2019-07-01,ANG MO KIO,280000
51225,2019-07-01,ANG MO KIO,280000
51226,2019-07-01,ANG MO KIO,285000
51227,2019-07-01,ANG MO KIO,290000
51228,2019-07-01,ANG MO KIO,290000
51229,2019-07-01,ANG MO KIO,290000
51230,2019-07-01,ANG MO KIO,290000
51231,2019-07-01,ANG MO KIO,295000
51232,2019-07-01,ANG MO KIO,299000
51233,2019-07-01,ANG MO KIO,300000
51234,2019-07-01,ANG MO KIO,305000
51235,2019-07-01,ANG MO KIO,310000
51236,2019-07-01,ANG MO KIO,310000
51237,2019-07-01,ANG MO KIO,310000
51238,2019-07-01,ANG MO KIO,313000
51239,2019-07-01,ANG MO KIO,315000
51240,2019-07-01,ANG MO KIO,315000
51241,2019-07-01,ANG MO KIO,318000
51242,2019-07-01,ANG MO KIO,320000
51243,2019-07-01,ANG MO KIO,338000
51244,2019-07-01,ANG MO KIO,340000
51245,2019-07-01,ANG MO KIO,348888
51246,2019-07-01,ANG MO KIO,353000
51247,2019-07-01,ANG MO KIO,353000
51248,2019-07-01,ANG MO KIO,360000
51249,2019-07-01,ANG MO KIO,305000
51250,2019-07-01,ANG MO KIO,315000
51251,2019-07-01,ANG MO KIO,330000
51252,2019-07-01,ANG MO KIO,330000
51253,2019-07-01,ANG MO KIO,342000
51254,2019-07-01,ANG MO KIO,360000
51255,2019-07-01,ANG MO KIO,360000
51256,2019-07-01,ANG MO KIO,368000
51257,2019-07-01,ANG MO KIO,370000
51258,2019-07-01,ANG MO KIO,380000
51259,2019-07-01,ANG MO KIO,382000
51260,2019-07-01,ANG MO KIO,385888
51261,2019-07-01,ANG MO KIO,388000
51262,2019-07-01,ANG MO KIO,405000
51263,2019-07-01,ANG MO KIO,418000
51264,2019-07-01,ANG MO KIO,425000
51265,2019-07-01,ANG MO KIO,428000
51266,2019-07-01,ANG MO KIO,438888
51267,2019-07-01,ANG MO KIO,445000
51268,2019-07-01,ANG MO KIO,450800
51269,2019-07-01,ANG MO KIO,516000
51270,2019-07-01,ANG MO KIO,560000
51271,2019-07-01,ANG MO KIO,590000
51272,2019-07-01,ANG MO KIO,510000
51273,2019-07-01,ANG MO KIO,525000
51274,2019-07-01,ANG MO KIO,530000
51275,2019-07-01,ANG MO KIO,540000
51276,2019-07-01,ANG MO KIO,570000
51277,2019-07-01,ANG MO KIO,580000
51278,2019-07-01,ANG MO KIO,595000
51279,2019-07-01,ANG MO KIO,675000
51280,2019-07-01,ANG MO KIO,735000
51281,2019-07-01,ANG MO KIO,765000
51282,2019-07-01,ANG MO KIO,825000
51283,2019-07-01,ANG MO KIO,860000
53259,2019-08-01,ANG MO KIO,185000
53260,2019-08-01,ANG MO KIO,190000
53261,2019-08-01,ANG MO KIO,200000
53262,2019-08-01,ANG MO KIO,235000
53263,2019-08-01,ANG MO KIO,239000
53264,2019-08-01,ANG MO KIO,240000
53265,2019-08-01,ANG MO KIO,240000
53266,2019-08-01,ANG MO KIO,245000
53267,2019-08-01,ANG MO KIO,248000
53268,2019-08-01,ANG MO KIO,250000
53269,2019-08-01,ANG MO KIO,250000
53270,2019-08-01,ANG MO KIO,250000
53271,2019-08-01,ANG MO KIO,255000
53272,2019-08-01,ANG MO KIO,255000
53273,2019-08-01,ANG MO KIO,260000
53274,2019-08-01,ANG MO KIO,260000
53275,2019-08-01,ANG MO KIO,265000
53276,2019-08-01,ANG MO KIO,269000
53277,2019-08-01,ANG MO KIO,270000
53278,2019-08-01,ANG MO KIO,270000
53279,2019-08-01,ANG MO KIO,270000
53280,2019-08-01,ANG MO KIO,278000
53281,2019-08-01,ANG MO KIO,280000
53282,2019-08-01,ANG MO KIO,280000
53283,2019-08-01,ANG MO KIO,280000
53284,2019-08-01,ANG MO KIO,283000
53285,2019-08-01,ANG MO KIO,284000
53286,2019-08-01,ANG MO KIO,285000
53287,2019-08-01,ANG MO KIO,285000
53288,2019-08-01,ANG MO KIO,287000
53289,2019-08-01,ANG MO KIO,290000
53290,2019-08-01,ANG MO KIO,295000
53291,2019-08-01,ANG MO KIO,298000
53292,2019-08-01,ANG MO KIO,298000
53293,2019-08-01,ANG MO KIO,298000
53294,2019-08-01,ANG MO KIO,300000
53295,2019-08-01,ANG MO KIO,300000
53296,2019-08-01,ANG MO KIO,300000
53297,2019-08-01,ANG MO KIO,308000
53298,2019-08-01,ANG MO KIO,310000
53299,2019-08-01,ANG MO KIO,310000
53300,2019-08-01,ANG MO KIO,315000
53301,2019-08-01,ANG MO KIO,320000
53302,2019-08-01,ANG MO KIO,328000
53303,2019-08-01,ANG MO KIO,333000
53304,2019-08-01,ANG MO KIO,335000
53305,2019-08-01,ANG MO KIO,340000
53306,2019-08-01,ANG MO KIO,345000
53307,2019-08-01,ANG MO KIO,370000
53308,2019-08-01,ANG MO KIO,452000
53309,2019-08-01,ANG MO KIO,345000
53310,2019-08-01,ANG MO KIO,350000
53311,2019-08-01,ANG MO KIO,350000
53312,2019-08-01,ANG MO KIO,350188
53313,2019-08-01,ANG MO KIO,360000
53314,2019-08-01,ANG MO KIO,372000
53315,2019-08-01,ANG MO KIO,385000
53316,2019-08-01,ANG MO KIO,385000
53317,2019-08-01,ANG MO KIO,398000
53318,2019-08-01,ANG MO KIO,398500
53319,2019-08-01,ANG MO KIO,400000
53320,2019-08-01,ANG MO KIO,400000
53321,2019-08-01,ANG MO KIO,408000
53322,2019-08-01,ANG MO KIO,410000
53323,2019-08-01,ANG MO KIO,410000
53324,2019-08-01,ANG MO KIO,418000
53325,2019-08-01,ANG MO KIO,421000
53326,2019-08-01,ANG MO KIO,423000
53327,2019-08-01,ANG MO KIO,475000
53328,2019-08-01,ANG MO KIO,494000
53329,2019-08-01,ANG MO KIO,515000
53330,2019-08-01,ANG MO KIO,590000
53331,2019-08-01,ANG MO KIO,618888
53332,2019-08-01,ANG MO KIO,635000
53333,2019-08-01,ANG MO KIO,645000
53334,2019-08-01,ANG MO KIO,655000
53335,2019-08-01,ANG MO KIO,660000
53336,2019-08-01,ANG MO KIO,738000
53337,2019-08-01,ANG MO KIO,500000
53338,2019-08-01,ANG MO KIO,510000
53339,2019-08-01,ANG MO KIO,515000
53340,2019-08-01,ANG MO KIO,550000
53341,2019-08-01,ANG MO KIO,550000
53342,2019-08-01,ANG MO KIO,571000
53343,2019-08-01,ANG MO KIO,585000
53344,2019-08-01,ANG MO KIO,600000
53345,2019-08-01,ANG MO KIO,600000
53346,2019-08-01,ANG MO KIO,748000
55121,2019-09-01,ANG MO KIO,178000
55122,2019-09-01,ANG MO KIO,218000
55123,2019-09-01,ANG MO KIO,220000
55124,2019-09-01,ANG MO KIO,238000
55125,2019-09-01,ANG MO KIO,240000
55126,2019-09-01,ANG MO KIO,247000
55127,2019-09-01,ANG MO KIO,250000
55128,2019-09-01,ANG MO KIO,250000
55129,2019-09-01,ANG MO KIO,250000
55130,2019-09-01,ANG MO KIO,250000
55131,2019-09-01,ANG MO KIO,253000
55132,2019-09-01,ANG MO KIO,255000
55133,2019-09-01,ANG MO KIO,260000
55134,2019-09-01,ANG MO KIO,265000
55135,2019-09-01,ANG MO KIO,265000
55136,2019-09-01,ANG MO KIO,266888
55137,2019-09-01,ANG MO KIO,268000
55138,2019-09-01,ANG MO KIO,272800
55139,2019-09-01,ANG MO KIO,273000
55140,2019-09-01,ANG MO KIO,275000
55141,2019-09-01,ANG MO KIO,275000
55142,2019-09-01,ANG MO KIO,280000
55143,2019-09-01,ANG MO KIO,285500
55144,2019-09-01,ANG MO KIO,290000
55145,2019-09-01,ANG MO KIO,290000
55146,2019-09-01,ANG MO KIO,292000
55147,2019-09-01,ANG MO KIO,295000
55148,2019-09-01,ANG MO KIO,295000
55149,2019-09-01,ANG MO KIO,305000
55150,2019-09-01,ANG MO KIO,310000
55151,2019-09-01,ANG MO KIO,315000
55152,2019-09-01,ANG MO KIO,315000
55153,2019-09-01,ANG MO KIO,320000
55154,2019-09-01,ANG MO KIO,328000
55155,2019-09-01,ANG MO KIO,332000
55156,2019-09-01,ANG MO KIO,338000
55157,2019-09-01,ANG MO KIO,338000
55158,2019-09-01,ANG MO KIO,340000
55159,2019-09-01,ANG MO KIO,340000
55160,2019-09-01,ANG MO KIO,345000
55161,2019-09-01,ANG MO KIO,348000
55162,2019-09-01,ANG MO KIO,350000
55163,2019-09-01,ANG MO KIO,352000
55164,2019-09-01,ANG MO KIO,330000
55165,2019-09-01,ANG MO KIO,330000
55166,2019-09-01,ANG MO KIO,335000
55167,2019-09-01,ANG MO KIO,348000
55168,2019-09-01,ANG MO KIO,355000
55169,2019-09-01,ANG MO KIO,360000
55170,2019-09-01,ANG MO KIO,370000
55171,2019-09-01,ANG MO KIO,370000
55172,2019-09-01,ANG MO KIO,382000
55173,2019-09-01,ANG MO KIO,385000
55174,2019-09-01,ANG MO KIO,388000
55175,2019-09-01,ANG MO KIO,390000
55176,2019-09-01,ANG MO KIO,393000
55177,2019-09-01,ANG MO KIO,413000
55178,2019-09-01,ANG MO KIO,425000
55179,2019-09-01,ANG MO KIO,436000
55180,2019-09-01,ANG MO KIO,445000
55181,2019-09-01,ANG MO KIO,445000
55182,2019-09-01,ANG MO KIO,452000
55183,2019-09-01,ANG MO KIO,458000
55184,2019-09-01,ANG MO KIO,485000
55185,2019-09-01,ANG MO KIO,499000
55186,2019-09-01,ANG MO KIO,595000
55187,2019-09-01,ANG MO KIO,635000
55188,2019-09-01,ANG MO KIO,638000
55189,2019-09-01,ANG MO KIO,654000
55190,2019-09-01,ANG MO KIO,716000
55191,2019-09-01,ANG MO KIO,748000
55192,2019-09-01,ANG MO KIO,471000
55193,2019-09-01,ANG MO KIO,506888
55194,2019-09-01,ANG MO KIO,508000
55195,2019-09-01,ANG MO KIO,560000
55196,2019-09-01,ANG MO KIO,648888
55197,2019-09-01,ANG MO KIO,760000
55198,2019-09-01,ANG MO KIO,825000
55199,2019-09-01,ANG MO KIO,830000
55200,2019-09-01,ANG MO KIO,860000
56907,2019-10-01,ANG MO KIO,186000
56908,2019-10-01,ANG MO KIO,187000
56909,2019-10-01,ANG MO KIO,223000
56910,2019-10-01,ANG MO KIO,235000
56911,2019-10-01,ANG MO KIO,240000
56912,2019-10-01,ANG MO KIO,240000
56913,2019-10-01,ANG MO KIO,245000
56914,2019-10-01,ANG MO KIO,245000
56915,2019-10-01,ANG MO KIO,245000
56916,2019-10-01,ANG MO KIO,250000
56917,2019-10-01,ANG MO KIO,252000
56918,2019-10-01,ANG MO KIO,255000
56919,2019-10-01,ANG MO KIO,255000
56920,2019-10-01,ANG MO KIO,255000
56921,2019-10-01,ANG MO KIO,256000
56922,2019-10-01,ANG MO KIO,258000
56923,2019-10-01,ANG MO KIO,258000
56924,2019-10-01,ANG MO KIO,259000
56925,2019-10-01,ANG MO KIO,263000
56926,2019-10-01,ANG MO KIO,268000
56927,2019-10-01,ANG MO KIO,270000
56928,2019-10-01,ANG MO KIO,275000
56929,2019-10-01,ANG MO KIO,275000
56930,2019-10-01,ANG MO KIO,277000
56931,2019-10-01,ANG MO KIO,278000
56932,2019-10-01,ANG MO KIO,278000
56933,2019-10-01,ANG MO KIO,280000
56934,2019-10-01,ANG MO KIO,280000
56935,2019-10-01,ANG MO KIO,280000
56936,2019-10-01,ANG MO KIO,285000
56937,2019-10-01,ANG MO KIO,285000
56938,2019-10-01,ANG MO KIO,285000
56939,2019-10-01,ANG MO KIO,286000
56940,2019-10-01,ANG MO KIO,290000
56941,2019-10-01,ANG MO KIO,303000
56942,2019-10-01,ANG MO KIO,305000
56943,2019-10-01,ANG MO KIO,305000
56944,2019-10-01,ANG MO KIO,310000
56945,2019-10-01,ANG MO KIO,325000
56946,2019-10-01,ANG MO KIO,335000
56947,2019-10-01,ANG MO KIO,340000
56948,2019-10-01,ANG MO KIO,348000
56949,2019-10-01,ANG MO KIO,348000
56950,2019-10-01,ANG MO KIO,358000
56951,2019-10-01,ANG MO KIO,360000
56952,2019-10-01,ANG MO KIO,400000
56953,2019-10-01,ANG MO KIO,275000
56954,2019-10-01,ANG MO KIO,320000
56955,2019-10-01,ANG MO KIO,333800
56956,2019-10-01,ANG MO KIO,340000
56957,2019-10-01,ANG MO KIO,345000
56958,2019-10-01,ANG MO KIO,360000
56959,2019-10-01,ANG MO KIO,360000
56960,2019-10-01,ANG MO KIO,370000
56961,2019-10-01,ANG MO KIO,378000
56962,2019-10-01,ANG MO KIO,383000
56963,2019-10-01,ANG MO KIO,385000
56964,2019-10-01,ANG MO KIO,388000
56965,2019-10-01,ANG MO KIO,395000
56966,2019-10-01,ANG MO KIO,592000
56967,2019-10-01,ANG MO KIO,593000
56968,2019-10-01,ANG MO KIO,615000
56969,2019-10-01,ANG MO KIO,670000
56970,2019-10-01,ANG MO KIO,695000
56971,2019-10-01,ANG MO KIO,738888
56972,2019-10-01,ANG MO KIO,750000
56973,2019-10-01,ANG MO KIO,498000
56974,2019-10-01,ANG MO KIO,515000
56975,2019-10-01,ANG MO KIO,518000
56976,2019-10-01,ANG MO KIO,520000
56977,2019-10-01,ANG MO KIO,555000
56978,2019-10-01,ANG MO KIO,560000
56979,2019-10-01,ANG MO KIO,565000
56980,2019-10-01,ANG MO KIO,570000
56981,2019-10-01,ANG MO KIO,615000
56982,2019-10-01,ANG MO KIO,650000
56983,2019-10-01,ANG MO KIO,678000
56984,2019-10-01,ANG MO KIO,750000
56985,2019-10-01,ANG MO KIO,760000
56986,2019-10-01,ANG MO KIO,820000
56987,2019-10-01,ANG MO KIO,825000
59076,2019-11-01,ANG MO KIO,195000
59077,2019-11-01,ANG MO KIO,225000
59078,2019-11-01,ANG MO KIO,235000
59079,2019-11-01,ANG MO KIO,240000
59080,2019-11-01,ANG MO KIO,250000
59081,2019-11-01,ANG MO KIO,250000
59082,2019-11-01,ANG MO KIO,250000
59083,2019-11-01,ANG MO KIO,255000
59084,2019-11-01,ANG MO KIO,255000
59085,2019-11-01,ANG MO KIO,258000
59086,2019-11-01,ANG MO KIO,258000
59087,2019-11-01,ANG MO KIO,258000
59088,2019-11-01,ANG MO KIO,270000
59089,2019-11-01,ANG MO KIO,270000
59090,2019-11-01,ANG MO KIO,274000
59091,2019-11-01,ANG MO KIO,275000
59092,2019-11-01,ANG MO KIO,278000
59093,2019-11-01,ANG MO KIO,280000
59094,2019-11-01,ANG MO KIO,290000
59095,2019-11-01,ANG MO KIO,300000
59096,2019-11-01,ANG MO KIO,300000
59097,2019-11-01,ANG MO KIO,308000
59098,2019-11-01,ANG MO KIO,345000
59099,2019-11-01,ANG MO KIO,378000
59100,2019-11-01,ANG MO KIO,328888
59101,2019-11-01,ANG MO KIO,350000
59102,2019-11-01,ANG MO KIO,350000
59103,2019-11-01,ANG MO KIO,355000
59104,2019-11-01,ANG MO KIO,370000
59105,2019-11-01,ANG MO KIO,380000
59106,2019-11-01,ANG MO KIO,385000
59107,2019-11-01,ANG MO KIO,395000
59108,2019-11-01,ANG MO KIO,400000
59109,2019-11-01,ANG MO KIO,400000
59110,2019-11-01,ANG MO KIO,405000
59111,2019-11-01,ANG MO KIO,411000
59112,2019-11-01,ANG MO KIO,425000
59113,2019-11-01,ANG MO KIO,430000
59114,2019-11-01,ANG MO KIO,450000
59115,2019-11-01,ANG MO KIO,467000
59116,2019-11-01,ANG MO KIO,588000
59117,2019-11-01,ANG MO KIO,590000
59118,2019-11-01,ANG MO KIO,590000
59119,2019-11-01,ANG MO KIO,625000
59120,2019-11-01,ANG MO KIO,758888
59121,2019-11-01,ANG MO KIO,475000
59122,2019-11-01,ANG MO KIO,490000
59123,2019-11-01,ANG MO KIO,508000
59124,2019-11-01,ANG MO KIO,535000
59125,2019-11-01,ANG MO KIO,590000
59126,2019-11-01,ANG MO KIO,605000
59127,2019-11-01,ANG MO KIO,620000
59128,2019-11-01,ANG MO KIO,645000
59129,2019-11-01,ANG MO KIO,688000
59130,2019-11-01,ANG MO KIO,758000
59131,2019-11-01,ANG MO KIO,775000
59132,2019-11-01,ANG MO KIO,820000
60945,2019-12-01,ANG MO KIO,195000
60946,2019-12-01,ANG MO KIO,415000
60947,2019-12-01,ANG MO KIO,318000
60948,2019-12-01,ANG MO KIO,228000
60949,2019-12-01,ANG MO KIO,270000
60950,2019-12-01,ANG MO KIO,235000
60951,2019-12-01,ANG MO KIO,266888
60952,2019-12-01,ANG MO KIO,255000
60953,2019-12-01,ANG MO KIO,220000
60954,2019-12-01,ANG MO KIO,210000
60955,2019-12-01,ANG MO KIO,260000
60956,2019-12-01,ANG MO KIO,260000
60957,2019-12-01,ANG MO KIO,326000
60958,2019-12-01,ANG MO KIO,255000
60959,2019-12-01,ANG MO KIO,210000
60960,2019-12-01,ANG MO KIO,320000
60961,2019-12-01,ANG MO KIO,268000
60962,2019-12-01,ANG MO KIO,270000
60963,2019-12-01,ANG MO KIO,240000
60964,2019-12-01,ANG MO KIO,318000
60965,2019-12-01,ANG MO KIO,325000
60966,2019-12-01,ANG MO KIO,248000
60967,2019-12-01,ANG MO KIO,250000
60968,2019-12-01,ANG MO KIO,252000
60969,2019-12-01,ANG MO KIO,285000
60970,2019-12-01,ANG MO KIO,260000
60971,2019-12-01,ANG MO KIO,280000
60972,2019-12-01,ANG MO KIO,275000
60973,2019-12-01,ANG MO KIO,323000
60974,2019-12-01,ANG MO KIO,256000
60975,2019-12-01,ANG MO KIO,250000
60976,2019-12-01,ANG MO KIO,298000
60977,2019-12-01,ANG MO KIO,340000
60978,2019-12-01,ANG MO KIO,265000
60979,2019-12-01,ANG MO KIO,325000
60980,2019-12-01,ANG MO KIO,306000
60981,2019-12-01,ANG MO KIO,306000
60982,2019-12-01,ANG MO KIO,360000
60983,2019-12-01,ANG MO KIO,325000
60984,2019-12-01,ANG MO KIO,235000
60985,2019-12-01,ANG MO KIO,265000
60986,2019-12-01,ANG MO KIO,268888
60987,2019-12-01,ANG MO KIO,245000
60988,2019-12-01,ANG MO KIO,245000
60989,2019-12-01,ANG MO KIO,298000
60990,2019-12-01,ANG MO KIO,238000
60991,2019-12-01,ANG MO KIO,348000
60992,2019-12-01,ANG MO KIO,260000
60993,2019-12-01,ANG MO KIO,285000
60994,2019-12-01,ANG MO KIO,290000
60995,2019-12-01,ANG MO KIO,410000
60996,2019-12-01,ANG MO KIO,410000
60997,2019-12-01,ANG MO KIO,390000
60998,2019-12-01,ANG MO KIO,371800
60999,2019-12-01,ANG MO KIO,400000
61000,2019-12-01,ANG MO KIO,365000
61001,2019-12-01,ANG MO KIO,390000
61002,2019-12-01,ANG MO KIO,350000
61003,2019-12-01,ANG MO KIO,372000
61004,2019-12-01,ANG MO KIO,408000
61005,2019-12-01,ANG MO KIO,400000
61006,2019-12-01,ANG MO KIO,400000
61007,2019-12-01,ANG MO KIO,400000
61008,2019-12-01,ANG MO KIO,440000
61009,2019-12-01,ANG MO KIO,420000
61010,2019-12-01,ANG MO KIO,375000
61011,2019-12-01,ANG MO KIO,455000
61012,2019-12-01,ANG MO KIO,385000
61013,2019-12-01,ANG MO KIO,280000
61014,2019-12-01,ANG MO KIO,299000
61015,2019-12-01,ANG MO KIO,338000
61016,2019-12-01,ANG MO KIO,345000
61017,2019-12-01,ANG MO KIO,335000
61018,2019-12-01,ANG MO KIO,431000
61019,2019-12-01,ANG MO KIO,655000
61020,2019-12-01,ANG MO KIO,412000
61021,2019-12-01,ANG MO KIO,460000
61022,2019-12-01,ANG MO KIO,653000
61023,2019-12-01,ANG MO KIO,670000
61024,2019-12-01,ANG MO KIO,613000
61025,2019-12-01,ANG MO KIO,560000
61026,2019-12-01,ANG MO KIO,488000
61027,2019-12-01,ANG MO KIO,718000
61028,2019-12-01,ANG MO KIO,500000
61029,2019-12-01,ANG MO KIO,500000
61030,2019-12-01,ANG MO KIO,780000
61031,2019-12-01,ANG MO KIO,658000
61032,2019-12-01,ANG MO KIO,718000
62754,2020-01-01,ANG MO KIO,265000
62755,2020-01-01,ANG MO KIO,470000
62756,2020-01-01,ANG MO KIO,230000
62757,2020-01-01,ANG MO KIO,280000
62758,2020-01-01,ANG MO KIO,220000
62759,2020-01-01,ANG MO KIO,280000
62760,2020-01-01,ANG MO KIO,240000
62761,2020-01-01,ANG MO KIO,301000
62762,2020-01-01,ANG MO KIO,255000
62763,2020-01-01,ANG MO KIO,233000
62764,2020-01-01,ANG MO KIO,250000
62765,2020-01-01,ANG MO KIO,245000
62766,2020-01-01,ANG MO KIO,255000
62767,2020-01-01,ANG MO KIO,288000
62768,2020-01-01,ANG MO KIO,235000
62769,2020-01-01,ANG MO KIO,268000
62770,2020-01-01,ANG MO KIO,240000
62771,2020-01-01,ANG MO KIO,320000
62772,2020-01-01,ANG MO KIO,250000
62773,2020-01-01,ANG MO KIO,250000
62774,2020-01-01,ANG MO KIO,265000
62775,2020-01-01,ANG MO KIO,300000
62776,2020-01-01,ANG MO KIO,320000
62777,2020-01-01,ANG MO KIO,255000
62778,2020-01-01,ANG MO KIO,355000
62779,2020-01-01,ANG MO KIO,270000
62780,2020-01-01,ANG MO KIO,283000
62781,2020-01-01,ANG MO KIO,245000
62782,2020-01-01,ANG MO KIO,255000
62783,2020-01-01,ANG MO KIO,308000
62784,2020-01-01,ANG MO KIO,302500
62785,2020-01-01,ANG MO KIO,250000
62786,2020-01-01,ANG MO KIO,362000
62787,2020-01-01,ANG MO KIO,340000
62788,2020-01-01,ANG MO KIO,278000
62789,2020-01-01,ANG MO KIO,280000
62790,2020-01-01,ANG MO KIO,246100
62791,2020-01-01,ANG MO KIO,245000
62792,2020-01-01,ANG MO KIO,318000
62793,2020-01-01,ANG MO KIO,223000
62794,2020-01-01,ANG MO KIO,260000
62795,2020-01-01,ANG MO KIO,305000
62796,2020-01-01,ANG MO KIO,458888
62797,2020-01-01,ANG MO KIO,423000
62798,2020-01-01,ANG MO KIO,370000
62799,2020-01-01,ANG MO KIO,715000
62800,2020-01-01,ANG MO KIO,660000
62801,2020-01-01,ANG MO KIO,360000
62802,2020-01-01,ANG MO KIO,383000
62803,2020-01-01,ANG MO KIO,383000
62804,2020-01-01,ANG MO KIO,345000
62805,2020-01-01,ANG MO KIO,328000
62806,2020-01-01,ANG MO KIO,360000
62807,2020-01-01,ANG MO KIO,360000
62808,2020-01-01,ANG MO KIO,345000
62809,2020-01-01,ANG MO KIO,370000
62810,2020-01-01,ANG MO KIO,452000
62811,2020-01-01,ANG MO KIO,500000
62812,2020-01-01,ANG MO KIO,435000
62813,2020-01-01,ANG MO KIO,338000
62814,2020-01-01,ANG MO KIO,390000
62815,2020-01-01,ANG MO KIO,383000
62816,2020-01-01,ANG MO KIO,385000
62817,2020-01-01,ANG MO KIO,348000
62818,2020-01-01,ANG MO KIO,350000
62819,2020-01-01,ANG MO KIO,590800
62820,2020-01-01,ANG MO KIO,378000
62821,2020-01-01,ANG MO KIO,425000
62822,2020-01-01,ANG MO KIO,396000
62823,2020-01-01,ANG MO KIO,510000
62824,2020-01-01,ANG MO KIO,582000
62825,2020-01-01,ANG MO KIO,639000
62826,2020-01-01,ANG MO KIO,723888
62827,2020-01-01,ANG MO KIO,485000
62828,2020-01-01,ANG MO KIO,465000
62829,2020-01-01,ANG MO KIO,535000
62830,2020-01-01,ANG MO KIO,580000
62831,2020-01-01,ANG MO KIO,450000
62832,2020-01-01,ANG MO KIO,700000
62833,2020-01-01,ANG MO KIO,530000
62834,2020-01-01,ANG MO KIO,645000
62835,2020-01-01,ANG MO KIO,630000
62836,2020-01-01,ANG MO KIO,789000
62837,2020-01-01,ANG MO KIO,840000
62838,2020-01-01,ANG MO KIO,819800
62839,2020-01-01,ANG MO KIO,623000
64637,2020-02-01,ANG MO KIO,192000
64638,2020-02-01,ANG MO KIO,280000
64639,2020-02-01,ANG MO KIO,469000
64640,2020-02-01,ANG MO KIO,285000
64641,2020-02-01,ANG MO KIO,300000
64642,2020-02-01,ANG MO KIO,263000
64643,2020-02-01,ANG MO KIO,302000
64644,2020-02-01,ANG MO KIO,222500
64645,2020-02-01,ANG MO KIO,265000
64646,2020-02-01,ANG MO KIO,295000
64647,2020-02-01,ANG MO KIO,246000
64648,2020-02-01,ANG MO KIO,310000
64649,2020-02-01,ANG MO KIO,235000
64650,2020-02-01,ANG MO KIO,309000
64651,2020-02-01,ANG MO KIO,220000
64652,2020-02-01,ANG MO KIO,245000
64653,2020-02-01,ANG MO KIO,233000
64654,2020-02-01,ANG MO KIO,255000
64655,2020-02-01,ANG MO KIO,370000
64656,2020-02-01,ANG MO KIO,235000
64657,2020-02-01,ANG MO KIO,310000
64658,2020-02-01,ANG MO KIO,252000
64659,2020-02-01,ANG MO KIO,250000
64660,2020-02-01,ANG MO KIO,285000
64661,2020-02-01,ANG MO KIO,254000
64662,2020-02-01,ANG MO KIO,328000
64663,2020-02-01,ANG MO KIO,220000
64664,2020-02-01,ANG MO KIO,263000
64665,2020-02-01,ANG MO KIO,310000
64666,2020-02-01,ANG MO KIO,250000
64667,2020-02-01,ANG MO KIO,445000
64668,2020-02-01,ANG MO KIO,434000
64669,2020-02-01,ANG MO KIO,420000
64670,2020-02-01,ANG MO KIO,410000
64671,2020-02-01,ANG MO KIO,578000
64672,2020-02-01,ANG MO KIO,415000
64673,2020-02-01,ANG MO KIO,420000
64674,2020-02-01,ANG MO KIO,418000
64675,2020-02-01,ANG MO KIO,368000
64676,2020-02-01,ANG MO KIO,325000
64677,2020-02-01,ANG MO KIO,368800
64678,2020-02-01,ANG MO KIO,399000
64679,2020-02-01,ANG MO KIO,408000
